20181011	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	nan	nan	5.54028972534	0.6471316597875184	9.97384652823	1.22432815127	2.344079486	0.0024750915	-0.0	0.0110000005	0.438976	0.0071379016
20181011	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	nan	nan	5.54028972534	0.6471316597875184	9.97384652823	1.22432815127	2.344079486	0.0024750915	-0.0	0.0110000005	0.438976	0.0071379016
20181018	20	None	0.0	0.0	0.0	None	None	None	None	None	None	None	1.64472343989	1.75284186137	4.39959420452	0.5343946670569343	7.30197155556	0.852480806096	2.55536624619	2.25418271088	0.364169888439	6.33180929927	-0.0515666038136	1.02237504541
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
20181010	32	None	0.0	0.0	0.0	None	None	None	None	None	None	None	5.53304408328	6.00873500226	6.29127567621	0.7526041495919307	14.6836241118	0.673703992934	0.808864627043	5.40426763951	0.631307506377	13.2601361284	0.0783613672826	0.160558125956
