-2.048977100000000107e+00 6.305147100000000115e+00 -8.564800300000000033e-02 -2.048694900000000096e+00 6.304967000000000432e+00 -8.620510100000000620e-02 -2.049259199999999836e+00 6.305327099999999518e+00 -8.509090399999999499e-02 -2.047286699999999904e+00 6.305691500000000005e+00 -8.497265799999999258e-02 -2.050667400000000029e+00 6.304602700000000226e+00 -8.632334699999999472e-02
-2.051126999999999700e+00 6.306516099999999625e+00 -8.141400300000001256e-02 -2.050844899999999971e+00 6.306336099999999334e+00 -8.197110199999999014e-02 -2.051409099999999874e+00 6.306696200000000196e+00 -8.085690500000000669e-02 -2.049436599999999942e+00 6.307060500000000403e+00 -8.073865899999999041e-02 -2.052817400000000347e+00 6.305971699999999736e+00 -8.208934799999999254e-02
-2.053357800000000122e+00 6.307922999999999725e+00 -7.705599800000000055e-02 -2.053075699999999948e+00 6.307742899999999153e+00 -7.761309599999999254e-02 -2.053640000000000132e+00 6.308103000000000016e+00 -7.649889899999999521e-02 -2.051667500000000199e+00 6.308467399999999614e+00 -7.638065300000000668e-02 -2.055048199999999881e+00 6.307378499999999555e+00 -7.773134200000000882e-02
-2.055463000000000040e+00 6.309290800000000310e+00 -7.284399999999999209e-02 -2.055180800000000030e+00 6.309110699999999738e+00 -7.340109799999999796e-02 -2.055745100000000214e+00 6.309470800000000601e+00 -7.228690100000000063e-02 -2.053772600000000281e+00 6.309835200000000199e+00 -7.216865499999999822e-02 -2.057153299999999962e+00 6.308746300000000140e+00 -7.351934400000000036e-02
-2.057990999999999904e+00 6.310706199999999377e+00 -6.736399699999999491e-02 -2.057719899999999935e+00 6.310597500000000082e+00 -6.794457900000000494e-02 -2.058262200000000153e+00 6.310814800000000169e+00 -6.678341399999999928e-02 -2.056300699999999981e+00 6.311250599999999267e+00 -6.668865200000000104e-02 -2.059681400000000107e+00 6.310161700000000096e+00 -6.803934100000000318e-02
-2.060059100000000143e+00 6.311519800000000124e+00 -6.299499999999999544e-02 -2.059787899999999894e+00 6.311411099999999941e+00 -6.357558300000000495e-02 -2.060330200000000112e+00 6.311628400000000028e+00 -6.241441699999999981e-02 -2.058368699999999940e+00 6.312064200000000014e+00 -6.231965500000000158e-02 -2.061749400000000065e+00 6.310975299999999955e+00 -6.367034399999998984e-02
-2.062139900000000026e+00 6.312376099999999823e+00 -5.846900000000000014e-02 -2.061868699999999777e+00 6.312267500000000808e+00 -5.904958200000000323e-02 -2.062410999999999994e+00 6.312484699999999727e+00 -5.788841699999999757e-02 -2.060449499999999823e+00 6.312920500000000601e+00 -5.779365499999999933e-02 -2.063830299999999784e+00 6.311831699999999934e+00 -5.914434400000000147e-02
-2.064195999999999920e+00 6.313198200000000426e+00 -5.408100100000000354e-02 -2.063924899999999951e+00 6.313089599999999635e+00 -5.466158400000000611e-02 -2.064467200000000169e+00 6.313306899999999722e+00 -5.350041900000000045e-02 -2.062505600000000161e+00 6.313742700000000596e+00 -5.340565700000000221e-02 -2.065886400000000123e+00 6.312653800000000537e+00 -5.475634600000000435e-02
-2.066759000000000235e+00 6.313890999999999920e+00 -4.846899999999999820e-02 -2.066508000000000234e+00 6.313854400000000311e+00 -4.906746400000000508e-02 -2.067009999999999792e+00 6.313927599999999529e+00 -4.787053599999999826e-02 -2.065068699999999868e+00 6.314435399999999809e+00 -4.779365499999999739e-02 -2.068449399999999994e+00 6.313346600000000031e+00 -4.914434399999999953e-02
-2.068697100000000066e+00 6.314152800000000454e+00 -4.397900100000000367e-02 -2.068446000000000229e+00 6.314116199999999957e+00 -4.457746499999999668e-02 -2.068948100000000068e+00 6.314189500000000344e+00 -4.338053699999999679e-02 -2.067006699999999864e+00 6.314697300000000624e+00 -4.330365699999999540e-02 -2.070387399999999989e+00 6.313608400000000564e+00 -4.465434599999999754e-02
-2.070649899999999821e+00 6.314447000000000365e+00 -3.926999999999999935e-02 -2.070398900000000264e+00 6.314410400000000756e+00 -3.986846399999999929e-02 -2.070900899999999822e+00 6.314483599999999974e+00 -3.867153599999999941e-02 -2.068959500000000062e+00 6.314991499999999647e+00 -3.859465599999999802e-02 -2.072340199999999744e+00 6.313902600000000476e+00 -3.994534500000000016e-02
-2.072495999999999672e+00 6.314730799999999533e+00 -3.478900199999999943e-02 -2.072245000000000115e+00 6.314694199999999924e+00 -3.538746599999999937e-02 -2.072747000000000117e+00 6.314767500000000311e+00 -3.419053799999999949e-02 -2.070805699999999749e+00 6.315275299999999703e+00 -3.411365699999999862e-02 -2.074186400000000319e+00 6.314186399999999644e+00 -3.546434600000000076e-02
-2.075021099999999841e+00 6.314656999999999520e+00 -2.915200000000000083e-02 -2.074789700000000181e+00 6.314693000000000112e+00 -2.975837500000000010e-02 -2.075252400000000108e+00 6.314620999999999817e+00 -2.854562500000000155e-02 -2.073330700000000082e+00 6.315201399999999410e+00 -2.847665500000000349e-02 -2.076711400000000207e+00 6.314112500000000239e+00 -2.982734399999999869e-02
-2.076743899999999865e+00 6.314393300000000764e+00 -2.458200000000000315e-02 -2.076512600000000042e+00 6.314429300000000467e+00 -2.518837499999999896e-02 -2.076975299999999969e+00 6.314357300000000173e+00 -2.397562499999999694e-02 -2.075053599999999943e+00 6.314937700000000653e+00 -2.390665499999999888e-02 -2.078434300000000068e+00 6.313848899999999986e+00 -2.525734400000000102e-02
-2.078555000000000152e+00 6.314111900000000333e+00 -1.984400000000000053e-02 -2.078323699999999885e+00 6.314147900000000035e+00 -2.045037499999999980e-02 -2.078786299999999976e+00 6.314075900000000630e+00 -1.923762399999999831e-02 -2.076864599999999950e+00 6.314656400000000502e+00 -1.916865599999999920e-02 -2.080245399999999911e+00 6.313567500000000443e+00 -2.051934500000000133e-02
-2.080313999999999997e+00 6.313836700000000413e+00 -1.527900000000000091e-02 -2.080082700000000173e+00 6.313872699999999227e+00 -1.588537599999999966e-02 -2.080545299999999820e+00 6.313800700000000710e+00 -1.467262400000000043e-02 -2.078623700000000074e+00 6.314381100000000302e+00 -1.460365500000000011e-02 -2.082004399999999755e+00 6.313292199999999355e+00 -1.595434399999999878e-02
-2.082149999999999945e+00 6.313231200000000598e+00 -9.423000200000000021e-03 -2.081944599999999923e+00 6.313339799999999613e+00 -1.003005099999999990e-02 -2.082355300000000131e+00 6.313122600000000695e+00 -8.815948400000000670e-03 -2.080459600000000187e+00 6.313775600000000487e+00 -8.747655700000000686e-03 -2.083840299999999868e+00 6.312686799999999820e+00 -1.009834499999999989e-02
-2.083695999999999771e+00 6.312410899999999714e+00 -4.829999800000000024e-03 -2.083490600000000192e+00 6.312519499999999617e+00 -5.437051699999999842e-03 -2.083901400000000237e+00 6.312302200000000418e+00 -4.222948000000000673e-03 -2.082005600000000012e+00 6.312955299999999603e+00 -4.154655000000000153e-03 -2.085386399999999973e+00 6.311866499999999824e+00 -5.505344300000000225e-03
-2.085303000000000129e+00 6.311561299999999264e+00 -8.100000200000000931e-05 -2.085097699999999943e+00 6.311669900000000943e+00 -6.880517999999999097e-04 -2.085508400000000151e+00 6.311452599999999968e+00 5.260518200000000120e-04 -2.083612699999999762e+00 6.312105700000000041e+00 5.943447000000000357e-04 -2.086993399999999887e+00 6.311016799999999982e+00 -7.563447199999999903e-04
-2.086853000000000069e+00 6.310742199999999968e+00 4.479000000000000342e-03 -2.086647600000000047e+00 6.310850799999999872e+00 3.871948100000000090e-03 -2.087058400000000091e+00 6.310633499999999785e+00 5.086051799999999692e-03 -2.085162699999999703e+00 6.311286599999999858e+00 5.154344400000000076e-03 -2.088543400000000272e+00 6.310197800000000079e+00 3.803655200000000038e-03
-2.088836999999999833e+00 6.309283400000000874e+00 1.047799899999999999e-02 -2.088658300000000079e+00 6.309463500000000558e+00 9.879467499999999153e-03 -2.089015700000000031e+00 6.309103400000000583e+00 1.107653100000000057e-02 -2.087146600000000074e+00 6.309827900000000156e+00 1.115334400000000080e-02 -2.090527299999999755e+00 6.308739000000000097e+00 9.802655000000000396e-03
