-1.211049999999999960e+00 4.793995100000000065e+00 -6.788569599999999538e-01 -1.210976200000000169e+00 4.793401499999999871e+00 -6.786028299999999902e-01 -1.211123900000000031e+00 4.794588599999999978e+00 -6.791110999999999676e-01 -1.209392200000000139e+00 4.794529100000000099e+00 -6.780979200000000207e-01 -1.212707900000000061e+00 4.793460999999999750e+00 -6.796160100000000481e-01
-1.211627000000000010e+00 4.798634599999999750e+00 -6.808430500000000052e-01 -1.211553099999999938e+00 4.798041099999999837e+00 -6.805889099999999914e-01 -1.211700800000000022e+00 4.799228199999999944e+00 -6.810971799999999687e-01 -1.209969099999999909e+00 4.799168700000000065e+00 -6.800839999999999108e-01 -1.213284800000000052e+00 4.798100600000000604e+00 -6.816021000000000996e-01
-1.212204000000000059e+00 4.803274799999999622e+00 -6.828289800000000298e-01 -1.212130099999999988e+00 4.802681299999999709e+00 -6.825748400000000160e-01 -1.212277799999999850e+00 4.803868399999999816e+00 -6.830831099999999934e-01 -1.210546099999999958e+00 4.803808899999999937e+00 -6.820699299999999354e-01 -1.213861799999999880e+00 4.802740800000000476e+00 -6.835880299999999021e-01
-1.212780999999999887e+00 4.807914999999999495e+00 -6.848149900000000123e-01 -1.212707100000000038e+00 4.807321499999999581e+00 -6.845608499999999985e-01 -1.212854800000000122e+00 4.808508599999999689e+00 -6.850691199999999759e-01 -1.211123100000000008e+00 4.808449100000000698e+00 -6.840559399999999179e-01 -1.214438899999999988e+00 4.807380999999999460e+00 -6.855740400000001067e-01
-1.213708000000000009e+00 4.812962999999999880e+00 -6.863220200000000881e-01 -1.213561700000000076e+00 4.812340400000000074e+00 -6.862060500000000118e-01 -1.213854400000000000e+00 4.813585499999999406e+00 -6.864379900000000534e-01 -1.212050199999999966e+00 4.813496999999999915e+00 -6.855629699999999938e-01 -1.215365900000000110e+00 4.812428899999999565e+00 -6.870810699999999605e-01
-1.214852099999999879e+00 4.817828999999999695e+00 -6.872280100000000003e-01 -1.214705699999999888e+00 4.817206399999999888e+00 -6.871120500000000852e-01 -1.214998400000000034e+00 4.818451500000000109e+00 -6.873439799999999655e-01 -1.213194200000000000e+00 4.818362999999999730e+00 -6.864689600000000169e-01 -1.216509899999999922e+00 4.817294900000000268e+00 -6.879870599999999836e-01
-1.215995000000000159e+00 4.822694700000000445e+00 -6.881349899999998909e-01 -1.215848700000000004e+00 4.822072099999999750e+00 -6.880190299999999759e-01 -1.216141400000000150e+00 4.823317300000000252e+00 -6.882509599999999672e-01 -1.214337199999999894e+00 4.823228799999999872e+00 -6.873759499999999578e-01 -1.217652900000000038e+00 4.822160600000000130e+00 -6.888940399999999853e-01
-1.217139100000000029e+00 4.827561000000000213e+00 -6.890409900000000754e-01 -1.216992700000000038e+00 4.826938499999999799e+00 -6.889250199999998880e-01 -1.217285399999999962e+00 4.828183600000000020e+00 -6.891569499999999904e-01 -1.215481199999999928e+00 4.828095099999999640e+00 -6.882819399999999810e-01 -1.218796900000000072e+00 4.827027000000000179e+00 -6.898000300000000085e-01
-1.218626900000000068e+00 4.832686200000000376e+00 -6.893749999999999600e-01 -1.218417100000000142e+00 4.832071500000000519e+00 -6.894036900000000134e-01 -1.218836800000000054e+00 4.833300799999999953e+00 -6.893463099999999066e-01 -1.216969100000000026e+00 4.833220200000000411e+00 -6.886159499999999767e-01 -1.220284799999999947e+00 4.832152100000000061e+00 -6.901340500000000544e-01
-1.220266999999999991e+00 4.837487799999999893e+00 -6.891509999999999581e-01 -1.220057100000000005e+00 4.836873200000000317e+00 -6.891796900000000115e-01 -1.220476799999999917e+00 4.838102400000000358e+00 -6.891223100000000157e-01 -1.218609100000000112e+00 4.838021900000000208e+00 -6.883919500000000857e-01 -1.221924800000000033e+00 4.836953700000000467e+00 -6.899100500000000524e-01
-1.221907999999999994e+00 4.842291000000000345e+00 -6.889260099999999776e-01 -1.221698100000000009e+00 4.841676299999999600e+00 -6.889547000000000310e-01 -1.222117800000000143e+00 4.842905599999999922e+00 -6.888973199999999242e-01 -1.220250099999999893e+00 4.842825000000000379e+00 -6.881669599999998832e-01 -1.223565800000000037e+00 4.841756900000000030e+00 -6.896850600000000719e-01
-1.223548000000000080e+00 4.847092899999999815e+00 -6.887020099999999756e-01 -1.223338100000000095e+00 4.846478300000000239e+00 -6.887307000000000290e-01 -1.223757899999999843e+00 4.847707500000000280e+00 -6.886733200000000332e-01 -1.221890099999999979e+00 4.847627000000000130e+00 -6.879429599999999922e-01 -1.225205799999999901e+00 4.846558800000000389e+00 -6.894610599999999589e-01
-1.225511000000000017e+00 4.851995200000000175e+00 -6.878440100000000612e-01 -1.225249900000000114e+00 4.851425500000000390e+00 -6.880158199999999447e-01 -1.225772099999999920e+00 4.852565000000000239e+00 -6.876721999999999557e-01 -1.223853100000000138e+00 4.852529299999999601e+00 -6.870849599999999668e-01 -1.227168900000000118e+00 4.851461200000000140e+00 -6.886030599999999335e-01
-1.227551000000000059e+00 4.856449299999999525e+00 -6.865010100000000781e-01 -1.227289999999999992e+00 4.855879499999999460e+00 -6.866728199999999616e-01 -1.227812099999999962e+00 4.857019000000000197e+00 -6.863291900000000334e-01 -1.225893200000000016e+00 4.856983299999999559e+00 -6.857419599999999837e-01 -1.229208899999999938e+00 4.855915200000000098e+00 -6.872600599999999504e-01
-1.229592100000000077e+00 4.860902699999999577e+00 -6.851579999999999337e-01 -1.229330999999999952e+00 4.860332900000000400e+00 -6.853298200000000895e-01 -1.229853099999999921e+00 4.861472499999999641e+00 -6.849861900000000503e-01 -1.227934199999999976e+00 4.861436799999999891e+00 -6.843989600000000006e-01 -1.231249899999999897e+00 4.860368700000000430e+00 -6.859170500000000281e-01
-1.231633100000000036e+00 4.865357999999999628e+00 -6.838150000000000617e-01 -1.231372000000000133e+00 4.864788199999999563e+00 -6.839868199999998843e-01 -1.231894099999999881e+00 4.865927699999999412e+00 -6.836431899999999562e-01 -1.229975199999999935e+00 4.865891999999999662e+00 -6.830559499999999673e-01 -1.233290899999999857e+00 4.864823900000000201e+00 -6.845740499999999340e-01
-1.233953000000000078e+00 4.869744299999999804e+00 -6.818140400000000101e-01 -1.233656199999999981e+00 4.869252900000000217e+00 -6.821188400000000041e-01 -1.234249799999999953e+00 4.870235599999999998e+00 -6.815092499999999553e-01 -1.232295200000000035e+00 4.870278299999999838e+00 -6.810549899999999157e-01 -1.235610899999999956e+00 4.869210200000000377e+00 -6.825730900000001045e-01
-1.236272000000000038e+00 4.873584899999999998e+00 -6.794319900000000967e-01 -1.235975199999999941e+00 4.873093600000000691e+00 -6.797367900000000907e-01 -1.236568799999999912e+00 4.874076200000000192e+00 -6.791271999999999309e-01 -1.234614099999999937e+00 4.874119000000000312e+00 -6.786729400000000023e-01 -1.237929800000000080e+00 4.873050799999999683e+00 -6.801910399999999690e-01
-1.238592099999999974e+00 4.877425800000000145e+00 -6.770500199999999191e-01 -1.238295300000000099e+00 4.876934499999999950e+00 -6.773548099999999739e-01 -1.238888900000000071e+00 4.877917199999999731e+00 -6.767452199999999252e-01 -1.236934200000000095e+00 4.877959900000000459e+00 -6.762909700000000468e-01 -1.240249900000000016e+00 4.876891800000000110e+00 -6.778090700000000135e-01
-1.240912000000000015e+00 4.881267099999999637e+00 -6.746680499999999636e-01 -1.240615199999999918e+00 4.880775800000000331e+00 -6.749728399999999073e-01 -1.241208799999999890e+00 4.881758399999999831e+00 -6.743632499999999697e-01 -1.239254199999999972e+00 4.881801100000000559e+00 -6.739089999999999803e-01 -1.242569900000000116e+00 4.880733000000000210e+00 -6.754270900000000077e-01
-1.243384999999999962e+00 4.884794000000000302e+00 -6.717320300000000355e-01 -1.243070099999999956e+00 4.884410100000000199e+00 -6.721516400000000502e-01 -1.243699899999999969e+00 4.885177899999999518e+00 -6.713124100000000816e-01 -1.241727099999999862e+00 4.885328099999999729e+00 -6.709729799999999411e-01 -1.245042900000000063e+00 4.884259899999999988e+00 -6.724910699999999686e-01
-1.245845000000000091e+00 4.887793900000000136e+00 -6.684529900000000247e-01 -1.245530100000000084e+00 4.887410000000000032e+00 -6.688725999999999283e-01 -1.246159800000000040e+00 4.888177800000000239e+00 -6.680333699999999597e-01 -1.244187099999999990e+00 4.888327900000000170e+00 -6.676939400000000413e-01 -1.247502800000000134e+00 4.887259799999999821e+00 -6.692120400000000080e-01
-1.248306000000000138e+00 4.890792799999999829e+00 -6.651729600000000353e-01 -1.247991199999999967e+00 4.890408899999999726e+00 -6.655925799999999892e-01 -1.248620899999999923e+00 4.891176800000000213e+00 -6.647533400000000814e-01 -1.246648200000000095e+00 4.891326900000000144e+00 -6.644139099999999409e-01 -1.249963900000000017e+00 4.890258799999999795e+00 -6.659320099999999076e-01
-1.250766999999999962e+00 4.893792999999999616e+00 -6.618940000000000934e-01 -1.250452099999999955e+00 4.893409100000000400e+00 -6.623136100000001081e-01 -1.251081800000000133e+00 4.894176899999999719e+00 -6.614743799999999174e-01 -1.249109100000000083e+00 4.894327099999999930e+00 -6.611349499999999990e-01 -1.252424900000000063e+00 4.893258999999999581e+00 -6.626530499999999657e-01
-1.252186000000000021e+00 4.825521900000000031e+00 -6.125765199999999577e-01 -1.256529100000000065e+00 4.824122899999999881e+00 -6.145650100000000782e-01 -1.247843000000000035e+00 4.826920799999999900e+00 -6.105880000000000196e-01 -1.253160999999999969e+00 4.827670900000000209e+00 -6.119470200000000082e-01 -1.251211099999999909e+00 4.823372199999999665e+00 -6.132059899999999786e-01
